"date","open","high","low","close","volume","vix_close"
"2013-05-29","165.4199981689453","165.8000030517578","164.33999633789062","165.22000122070312","160363400","14.829999923706056"
"2013-05-30","165.35000610351562","166.58999633789062","165.22000122070312","165.8300018310547","107793800","14.529999732971191"
"2013-05-31","165.3699951171875","166.30999755859375","163.1300048828125","163.4499969482422","176850100","16.299999237060547"
"2013-06-03","163.8300018310547","164.4600067138672","162.66000366210938","164.35000610351562","168390700","16.280000686645508"
"2013-06-04","164.44000244140625","165.10000610351562","162.72999572753906","163.55999755859375","157631500","16.270000457763672"
"2013-06-05","163.08999633789062","163.4199981689453","161.1300048828125","161.27000427246094","211737800","17.5"
"2013-06-06","161.1999969482422","162.74000549316406","160.25","162.72999572753906","200225500","16.6299991607666"
"2013-06-07","163.85000610351562","164.9499969482422","163.13999938964844","164.8000030517578","188337800","15.140000343322754"
"2013-06-10","165.30999755859375","165.39999389648438","164.3699951171875","164.8000030517578","105667100","15.4399995803833"
"2013-06-11","163.3000030517578","164.5399932861328","162.74000549316406","163.10000610351562","159505400","17.06999969482422"
"2013-06-12","164.22000122070312","164.38999938964844","161.60000610351562","161.75","177361500","18.59000015258789"
"2013-06-13","161.66000366210938","164.5","161.3000030517578","164.2100067138672","163587800","16.40999984741211"
"2013-06-14","164.02999877929688","164.6699981689453","162.91000366210938","163.17999267578125","141197500","17.149999618530273"
"2013-06-17","164.2899932861328","165.22000122070312","163.22000122070312","164.44000244140625","136295600","16.799999237060547"
"2013-06-18","164.52999877929688","165.99000549316406","164.52000427246094","165.74000549316406","114695600","16.610000610351562"
"2013-06-19","165.60000610351562","165.88999938964844","163.3800048828125","163.4499969482422","206149500","16.639999389648438"
"2013-06-20","161.86000061035156","163.47000122070312","158.97999572753906","159.39999389648438","321255900","20.489999771118164"
"2013-06-21","159.63999938964844","159.75999450683594","157.47000122070312","159.07000732421875","271956800","18.899999618530277"
"2013-06-24","157.41000366210938","158.42999267578125","155.72999572753906","157.05999755859375","222329000","20.11000061035156"
"2013-06-25","158.47999572753906","160.10000610351562","157.4199981689453","158.57000732421875","162262200","18.46999931335449"
"2013-06-26","159.8699951171875","160.5","159.25","160.13999938964844","134848000","17.209999084472656"
"2013-06-27","161.10000610351562","161.82000732421875","160.9499969482422","161.0800018310547","129483700","16.860000610351562"
"2013-06-28","160.6300048828125","161.39999389648438","159.86000061035156","160.4199981689453","160402900","16.860000610351562"
"2013-07-01","161.25999450683594","162.47999572753906","161.0800018310547","161.36000061035156","131954800","16.3700008392334"
"2013-07-02","161.1199951171875","162.3000030517578","160.5","161.2100067138672","154863700","16.440000534057617"
"2013-07-03","160.47999572753906","161.77000427246094","160.22000122070312","161.27999877929688","75216400","16.200000762939453"
"2013-07-05","162.47000122070312","163.0800018310547","161.3000030517578","163.02000427246094","122416900","14.890000343322754"
"2013-07-08","163.86000061035156","164.38999938964844","163.0800018310547","163.9499969482422","108092500","14.779999732971191"
"2013-07-09","164.97999572753906","165.3300018310547","164.27000427246094","165.1300048828125","119298000","14.350000381469728"
"2013-07-10","164.97000122070312","165.75","164.6300048828125","165.19000244140625","121410100","14.210000038146973"
"2013-07-11","167.11000061035156","167.61000061035156","165.17999267578125","167.44000244140625","135592200","14.010000228881836"
"2013-07-12","167.38999938964844","167.92999267578125","167.1300048828125","167.50999450683594","104212700","13.84000015258789"
"2013-07-15","167.97000122070312","168.38999938964844","167.67999267578125","168.14999389648438","69450600","13.789999961853027"
"2013-07-16","168.25999450683594","168.36000061035156","167.07000732421875","167.52000427246094","88702100","14.420000076293944"
"2013-07-17","168.16000366210938","168.47999572753906","167.72999572753906","167.9499969482422","92873900","13.779999732971191"
"2013-07-18","168.30999755859375","169.27000427246094","168.1999969482422","168.8699951171875","103620100","13.770000457763672"
"2013-07-19","168.52000427246094","169.22999572753906","168.30999755859375","169.1699981689453","103831700","12.539999961853027"
"2013-07-22","169.41000366210938","169.74000549316406","169.00999450683594","169.5","79428600","12.289999961853027"
"2013-07-23","169.8000030517578","169.8300018310547","169.0500030517578","169.13999938964844","80829700","12.65999984741211"
"2013-07-24","169.7899932861328","169.86000061035156","168.17999267578125","168.52000427246094","112914000","13.18000030517578"
"2013-07-25","168.22000122070312","169.0800018310547","167.94000244140625","168.92999267578125","111088600","12.970000267028809"
"2013-07-26","168.22000122070312","169.16000366210938","167.52000427246094","169.11000061035156","107814600","12.720000267028809"
"2013-07-29","168.67999267578125","169.05999755859375","168.11000061035156","168.58999633789062","79695000","13.390000343322754"
"2013-07-30","169.10000610351562","169.27999877929688","168.19000244140625","168.58999633789062","85209600","13.390000343322754"
"2013-07-31","168.94000244140625","169.85000610351562","168.49000549316406","168.7100067138672","142388700","13.449999809265137"
"2013-08-01","169.99000549316406","170.80999755859375","169.89999389648438","170.66000366210938","110438400","12.9399995803833"
"2013-08-02","170.27999877929688","170.97000122070312","170.0500030517578","170.9499969482422","91116700","11.979999542236328"
"2013-08-05","170.57000732421875","170.9600067138672","170.35000610351562","170.6999969482422","54072700","11.84000015258789"
"2013-08-06","170.3699951171875","170.74000549316406","169.35000610351562","169.72999572753906","87495000","12.720000267028809"
"2013-08-07","169.19000244140625","169.42999267578125","168.5500030517578","169.17999267578125","84854700","12.979999542236328"
"2013-08-08","169.97999572753906","170.17999267578125","168.92999267578125","169.8000030517578","102181300","12.729999542236328"
"2013-08-09","169.5800018310547","170.10000610351562","168.72000122070312","169.30999755859375","91757700","13.40999984741211"
"2013-08-12","168.4600067138672","169.30999755859375","168.3800048828125","169.11000061035156","68593300","12.8100004196167"
